 Rank,Name,Number,Gender,Year
16,Peter,574,Male,1984
16,Elizabeth,363,Female,1984
17,Robert,557,Male,1984
17,Renee,337,Female,1984
18,Nicholas,547,Male,1984
18,Laura,334,Female,1984
19,Ryan,509,Male,1984
19,Jennifer,323,Female,1984
20,Steven,493,Male,1984
20,Samantha,321,Female,1984
21,Jason,492,Male,1984
21,Angela,309,Female,1984
22,Paul,491,Male,1984
22,Rachel,309,Female,1984
23,John,470,Male,1984
23,Danielle,300,Female,1984
24,Aaron,439,Male,1984
24,Kristy,300,Female,1984
25,Anthony,428,Male,1984
25,Kelly,283,Female,1984
26,Mitchell,368,Male,1984
26,Katie,273,Female,1984
27,Brendan,361,Male,1984
27,Tara,269,Female,1984
28,Stephen,354,Male,1984
28,Katherine,264,Female,1984
29,Thomas,348,Male,1984
29,Belinda,263,Female,1984
30,Simon,337,Male,1984
30,Hayley,235,Female,1984
31,Bradley,335,Male,1984
31,Megan,225,Female,1984
32,Shane,323,Male,1984
32,Emily,224,Female,1984
33,Mathew,293,Male,1984
33,Stephanie,217,Female,1984
34,William,286,Male,1984
34,Melanie,216,Female,1984
35,Brett,264,Male,1984
35,Alison,213,Female,1984
36,Alexander,262,Male,1984
36,Jade,195,Female,1984
37,Joel,257,Male,1984
37,Brooke,191,Female,1984
38,Justin,247,Male,1984
38,Catherine,190,Female,1984
39,Samuel,239,Male,1984
39,Alicia,186,Female,1984
40,Dean,238,Male,1984
40,Cassandra,186,Female,1984
41,Joseph,231,Male,1984
41,Stacey,183,Female,1984
42,Craig,213,Male,1984
42,Natasha,178,Female,1984
43,Shaun,211,Male,1984
43,Alexandra,175,Female,1984
44,Richard,206,Male,1984
44,Louise,175,Female,1984
45,Phillip,203,Male,1984
45,Anna,173,Female,1984
46,Cameron,193,Male,1984
46,Katrina,171,Female,1984
47,Adrian,191,Male,1984
47,Vanessa,171,Female,1984
48,Jonathan,191,Male,1984
48,Jacqueline,170,Female,1984
49,Patrick,191,Male,1984
49,Sally,156,Female,1984
50,Grant,190,Male,1984
50,Jodie,153,Female,1984
51,Sean,190,Male,1984
51,Kathryn,153,Female,1984
52,Ben,180,Male,1984
52,Christine,150,Female,1984
53,Gregory,176,Male,1984
53,Leah,147,Female,1984
54,Jeremy,168,Male,1984
54,Claire,146,Female,1984
55,Jamie,158,Male,1984
55,Holly,142,Female,1984
56,Troy,157,Male,1984
56,Kimberley,141,Female,1984
57,Ashley,156,Male,1984
57,Alana,137,Female,1984
58,Todd,146,Male,1984
58,Joanne,135,Female,1984
59,Blake,143,Male,1984
59,Rachael,133,Female,1984
60,Stuart,142,Male,1984
60,Karen,131,Female,1984
61,George,139,Male,1984
61,Karina,131,Female,1984
62,Dane,137,Male,1984
62,Carly,130,Female,1984
63,Gavin,131,Male,1984
63,Fiona,130,Female,1984
64,Jacob,131,Male,1984
64,Tanya,125,Female,1984
65,Damien,123,Male,1984
65,Crystal,122,Female,1984
66,Brenton,122,Male,1984
66,Naomi,122,Female,1984
67,Ian,122,Male,1984
67,Melinda,120,Female,1984
68,Trent,121,Male,1984
68,Courtney,116,Female,1984
69,Darren,119,Male,1984
69,Leanne,116,Female,1984
70,Kevin,118,Male,1984
70,Sara,116,Female,1984
71,Brendon,113,Male,1984
71,Simone,116,Female,1984
72,Evan,110,Male,1984
72,Bianca,115,Female,1984
73,Lee,110,Male,1984
73,Gemma,114,Female,1984
74,Martin,107,Male,1984
74,Hannah,110,Female,1984
75,Shannon,106,Male,1984
75,Julia,105,Female,1984
76,Jay,104,Male,1984
76,Krystal,105,Female,1984
77,Glen,101,Male,1984
77,Kellie,104,Female,1984
78,Wayne,99,Male,1984
78,Amber,103,Female,1984
79,Raymond,98,Male,1984
79,Casey,102,Female,1984
80,Liam,94,Male,1984
80,Kim,99,Female,1984
81,Brent,93,Male,1984
81,Candice,97,Female,1984
82,Jeffrey,91,Male,1984
82,Victoria,96,Female,1984
83,Edward,90,Male,1984
83,Julie,95,Female,1984
84,Philip,90,Male,1984
84,Tegan,93,Female,1984
85,Danny,85,Male,1984
85,Linda,92,Female,1984
86,Glenn,85,Male,1984
86,Tamara,89,Female,1984
87,Jonathon,84,Male,1984
87,Heidi,87,Female,1984
88,Gary,79,Male,1984
88,Jenna,87,Female,1984
89,Corey,78,Male,1984
89,Heather,86,Female,1984
90,Tristan,78,Male,1984
90,Kirsty,86,Female,1984
91,Marc,77,Male,1984
91,Chantelle,84,Female,1984
92,Tony,77,Male,1984
92,Skye,84,Female,1984
93,Clinton,76,Male,1984
93,Jane,82,Female,1984
94,Dylan,76,Male,1984
94,Kristie,82,Female,1984
95,Russell,76,Male,1984
95,Aimee,80,Female,1984
96,Brian,75,Male,1984
96,Felicity,80,Female,1984
97,Lucas,75,Male,1984
97,Kimberly,80,Female,1984
98,Micheal,75,Male,1984
98,Patricia,80,Female,1984
99,Dale,74,Male,1984
99,Kristen,79,Female,1984
100,Rhys,73,Male,1984
100,Susan,78,Female,1984
1,Michael,1438,Male,1983
1,Rebecca,930,Female,1983
2,Matthew,1363,Male,1983
2,Sarah,913,Female,1983
3,Christopher,1299,Male,1983
3,Jessica,846,Female,1983
4,Daniel,1211,Male,1983
4,Melissa,737,Female,1983
5,David,1160,Male,1983
5,Amanda,683,Female,1983
6,Andrew,1026,Male,1983
6,Nicole,574,Female,1983
7,Benjamin,965,Male,1983
7,Amy,552,Female,1983
8,Adam,951,Male,1983
8,Michelle,542,Female,1983
9,Luke,896,Male,1983
9,Lauren,525,Female,1983
10,James,839,Male,1983
10,Emma,486,Female,1983
11,Joshua,757,Male,1983
11,Lisa,485,Female,1983
12,Nathan,714,Male,1983
12,Erin,455,Female,1983
13,Peter,671,Male,1983
13,Natalie,422,Female,1983
14,Timothy,666,Male,1983
14,Kylie,413,Female,1983
15,Mark,614,Male,1983
15,Kate,408,Female,1983
16,Robert,610,Male,1983
16,Belinda,382,Female,1983
17,Scott,575,Male,1983
17,Elizabeth,354,Female,1983
18,Nicholas,570,Male,1983
18,Kristy,352,Female,1983
19,John,568,Male,1983
19,Jennifer,347,Female,1983
20,Paul,529,Male,1983
20,Angela,325,Female,1983
21,Jason,526,Male,1983
21,Kelly,313,Female,1983
22,Steven,471,Male,1983
22,Renee,310,Female,1983
23,Aaron,462,Male,1983
23,Rachel,300,Female,1983
24,Anthony,442,Male,1983
24,Laura,293,Female,1983
25,Ryan,439,Male,1983
25,Danielle,265,Female,1983
26,Shane,378,Male,1983
26,Samantha,253,Female,1983
27,Stephen,376,Male,1983
27,Alison,249,Female,1983
28,Mitchell,366,Male,1983
28,Melanie,241,Female,1983
29,Brendan,365,Male,1983
29,Hayley,235,Female,1983
30,Bradley,362,Male,1983
30,Katherine,235,Female,1983
31,Simon,343,Male,1983
31,Megan,231,Female,1983
32,Mathew,321,Male,1983
32,Katie,230,Female,1983
33,Thomas,286,Male,1983
33,Emily,225,Female,1983
34,Brett,268,Male,1983
34,Alicia,221,Female,1983
35,Craig,253,Male,1983
35,Louise,216,Female,1983
36,William,243,Male,1983
36,Cassandra,210,Female,1983
37,Alexander,241,Male,1983
37,Brooke,204,Female,1983
38,Justin,239,Male,1983
38,Katrina,195,Female,1983
39,Joel,235,Male,1983
39,Catherine,192,Female,1983
40,Adrian,216,Male,1983
40,Anna,191,Female,1983
41,Jonathan,202,Male,1983
41,Stephanie,190,Female,1983
42,Richard,197,Male,1983
42,Vanessa,187,Female,1983
43,Troy,194,Male,1983
43,Stacey,181,Female,1983
44,Samuel,192,Male,1983
44,Natasha,172,Female,1983
45,Joseph,188,Male,1983
45,Jade,170,Female,1983
46,Grant,184,Male,1983
46,Jodie,168,Female,1983
47,Phillip,183,Male,1983
47,Leah,168,Female,1983
48,Jeremy,181,Male,1983
48,Jacqueline,161,Female,1983
49,Gregory,178,Male,1983
49,Joanne,158,Female,1983
50,Dean,176,Male,1983
50,Kathryn,158,Female,1983
51,Cameron,174,Male,1983
51,Kimberley,157,Female,1983
52,Shaun,174,Male,1983
52,Carly,151,Female,1983
53,Patrick,172,Male,1983
53,Karen,149,Female,1983
54,Sean,166,Male,1983
54,Tanya,148,Female,1983
55,Ben,164,Male,1983
55,Sally,147,Female,1983
56,Ian,148,Male,1983
56,Alexandra,145,Female,1983
57,Jamie,145,Male,1983
57,Rachael,140,Female,1983
58,Blake,144,Male,1983
58,Leanne,137,Female,1983
59,Todd,137,Male,1983
59,Crystal,132,Female,1983
60,George,133,Male,1983
60,Naomi,129,Female,1983
61,Damien,131,Male,1983
61,Tara,126,Female,1983
62,Trent,130,Male,1983
62,Claire,125,Female,1983
63,Stuart,127,Male,1983
63,Bianca,123,Female,1983
64,Jacob,123,Male,1983
64,Amber,122,Female,1983
65,Wayne,123,Male,1983
65,Linda,121,Female,1983
66,Dane,120,Male,1983
66,Kim,119,Female,1983
67,Shannon,116,Male,1983
67,Casey,118,Female,1983
68,Ashley,115,Male,1983
68,Alana,117,Female,1983
69,Philip,111,Male,1983
69,Krystal,117,Female,1983
70,Glen,110,Male,1983
70,Holly,115,Female,1983
71,Darren,109,Male,1983
71,Julie,113,Female,1983
72,Brent,108,Male,1983
72,Fiona,110,Female,1983
73,Jay,107,Male,1983
73,Sara,109,Female,1983
74,Jonathon,107,Male,1983
74,Simone,108,Female,1983
75,Martin,107,Male,1983
75,Melinda,105,Female,1983
76,Kevin,106,Male,1983
76,Christine,103,Female,1983
77,Gavin,104,Male,1983
77,Clare,103,Female,1983
78,Lee,104,Male,1983
78,Candice,99,Female,1983
79,Brendon,103,Male,1983
79,Kellie,98,Female,1983
80,Clinton,102,Male,1983
80,Julia,97,Female,1983
81,Glenn,98,Male,1983
81,Jane,93,Female,1983
82,Edward,93,Male,1983
82,Susan,93,Female,1983
83,Jeffrey,89,Male,1983
83,Zoe,92,Female,1983
84,Dylan,86,Male,1983
84,Kristie,91,Female,1983
85,Gary,85,Male,1983
85,Tracey,89,Female,1983
86,Ross,85,Male,1983
86,Anita,88,Female,1983
87,Rodney,84,Male,1983
87,Tamara,88,Female,1983
88,Lachlan,83,Male,1983
88,Shannon,87,Female,1983
89,Liam,83,Male,1983
89,Skye,86,Female,1983
90,Colin,81,Male,1983
90,Aimee,83,Female,1983
91,Dale,80,Male,1983
91,Heather,82,Female,1983
92,Leigh,79,Male,1983
92,Olivia,82,Female,1983
93,Allan,78,Male,1983
93,Chantelle,81,Female,1983
94,Chad,77,Male,1983
94,Heidi,81,Female,1983
95,Geoffrey,77,Male,1983
95,Kristen,81,Female,1983
96,Lucas,77,Male,1983
96,Carla,80,Female,1983
97,Russell,77,Male,1983
97,Peta,79,Female,1983
98,Brian,75,Male,1983
98,Maria,78,Female,1983
99,Tony,73,Male,1983
99,Diana,77,Female,1983
100,Alan,72,Male,1983
100,Hannah,77,Female,1983
1,Matthew,1377,Male,1982
1,Rebecca,1005,Female,1982
2,Michael,1358,Male,1982
2,Sarah,911,Female,1982
3,Daniel,1226,Male,1982
3,Melissa,759,Female,1982
4,Christopher,1195,Male,1982
4,Amanda,641,Female,1982
5,David,1160,Male,1982
5,Nicole,635,Female,1982
6,Andrew,1080,Male,1982
6,Michelle,554,Female,1982
7,Adam,1012,Male,1982
7,Jessica,535,Female,1982
8,Benjamin,948,Male,1982
8,Amy,516,Female,1982
9,James,873,Male,1982
9,Emma,474,Female,1982
10,Luke,869,Male,1982
10,Lisa,469,Female,1982
11,Nathan,760,Male,1982
11,Natalie,468,Female,1982
12,Timothy,727,Male,1982
12,Kristy,446,Female,1982
13,Peter,708,Male,1982
13,Lauren,432,Female,1982
14,Mark,689,Male,1982
14,Kylie,429,Female,1982
15,Robert,634,Male,1982
15,Kate,424,Female,1982
16,Joshua,632,Male,1982
16,Kelly,416,Female,1982
17,Scott,601,Male,1982
17,Belinda,407,Female,1982
18,Paul,595,Male,1982
18,Jennifer,366,Female,1982
19,Nicholas,581,Male,1982
19,Erin,364,Female,1982
20,John,551,Male,1982
20,Elizabeth,359,Female,1982
21,Jason,541,Male,1982
21,Angela,336,Female,1982
22,Steven,505,Male,1982
22,Alison,286,Female,1982
23,Ryan,449,Male,1982
23,Samantha,274,Female,1982
24,Anthony,421,Male,1982
24,Katherine,272,Female,1982
25,Aaron,416,Male,1982
25,Danielle,266,Female,1982
26,Simon,387,Male,1982
26,Melanie,262,Female,1982
27,Stephen,383,Male,1982
27,Renee,254,Female,1982
28,Shane,376,Male,1982
28,Hayley,252,Female,1982
29,Bradley,360,Male,1982
29,Katrina,245,Female,1982
30,Mathew,315,Male,1982
30,Rachel,245,Female,1982
31,Craig,302,Male,1982
31,Katie,233,Female,1982
32,Justin,282,Male,1982
32,Brooke,231,Female,1982
33,Mitchell,271,Male,1982
33,Megan,230,Female,1982
34,Brendan,267,Male,1982
34,Catherine,215,Female,1982
35,Joel,260,Male,1982
35,Louise,213,Female,1982
36,Brett,255,Male,1982
36,Laura,207,Female,1982
37,Alexander,242,Male,1982
37,Vanessa,194,Female,1982
38,Thomas,228,Male,1982
38,Anna,192,Female,1982
39,Grant,226,Male,1982
39,Jodie,191,Female,1982
40,Richard,220,Male,1982
40,Emily,185,Female,1982
41,William,219,Male,1982
41,Karen,185,Female,1982
42,Joseph,215,Male,1982
42,Cassandra,183,Female,1982
43,Jonathan,214,Male,1982
43,Joanne,180,Female,1982
44,Adrian,208,Male,1982
44,Kathryn,175,Female,1982
45,Dean,206,Male,1982
45,Alicia,172,Female,1982
46,Shaun,206,Male,1982
46,Jacqueline,170,Female,1982
47,Gregory,196,Male,1982
47,Natasha,170,Female,1982
48,Phillip,195,Male,1982
48,Fiona,161,Female,1982
49,Samuel,179,Male,1982
49,Naomi,157,Female,1982
50,Troy,173,Male,1982
50,Leanne,155,Female,1982
51,Cameron,171,Male,1982
51,Stacey,155,Female,1982
52,Jeremy,170,Male,1982
52,Jade,154,Female,1982
53,Jamie,163,Male,1982
53,Sally,154,Female,1982
54,Ben,161,Male,1982
54,Leah,152,Female,1982
55,Sean,160,Male,1982
55,Claire,149,Female,1982
56,Patrick,147,Male,1982
56,Carly,146,Female,1982
57,Wayne,147,Male,1982
57,Tanya,142,Female,1982
58,Ian,144,Male,1982
58,Christine,140,Female,1982
59,Damien,142,Male,1982
59,Kim,140,Female,1982
60,Trent,142,Male,1982
60,Rachael,135,Female,1982
61,Stuart,139,Male,1982
61,Alexandra,132,Female,1982
62,George,131,Male,1982
62,Kellie,130,Female,1982
63,Glenn,131,Male,1982
63,Julie,128,Female,1982
64,Lee,130,Male,1982
64,Stephanie,123,Female,1982
65,Martin,126,Male,1982
65,Kimberley,122,Female,1982
66,Shannon,120,Male,1982
66,Kristen,122,Female,1982
67,Ashley,119,Male,1982
67,Amber,121,Female,1982
68,Darren,112,Male,1982
68,Linda,117,Female,1982
69,Jay,109,Male,1982
69,Maria,115,Female,1982
70,Todd,109,Male,1982
70,Susan,115,Female,1982
71,Gavin,104,Male,1982
71,Sara,113,Female,1982
72,Geoffrey,104,Male,1982
72,Candice,112,Female,1982
73,Glen,103,Male,1982
73,Casey,112,Female,1982
74,Brendon,101,Male,1982
74,Crystal,112,Female,1982
75,Lucas,99,Male,1982
75,Alana,110,Female,1982
76,Edward,97,Male,1982
76,Melinda,110,Female,1982
77,Jacob,96,Male,1982
77,Bianca,105,Female,1982
78,Dale,95,Male,1982
78,Jane,105,Female,1982
79,Clinton,94,Male,1982
79,Donna,103,Female,1982
80,Colin,94,Male,1982
80,Simone,101,Female,1982
81,Jeffrey,93,Male,1982
81,Shannon,100,Female,1982
82,Blake,91,Male,1982
82,Tracey,96,Female,1982
83,Kevin,91,Male,1982
83,Victoria,96,Female,1982
84,Brian,88,Male,1982
84,Helen,95,Female,1982
85,Jonathon,88,Male,1982
85,Tamara,94,Female,1982
86,Clint,87,Male,1982
86,Jasmine,92,Female,1982
87,Allan,86,Male,1982
87,Kathleen,91,Female,1982
88,Rodney,86,Male,1982
88,Sharon,91,Female,1982
89,Tony,86,Male,1982
89,Julia,89,Female,1982
90,Philip,84,Male,1982
90,Patricia,89,Female,1982
91,Ross,84,Male,1982
91,Zoe,88,Female,1982
92,Chad,82,Male,1982
92,Diana,86,Female,1982
93,Corey,81,Male,1982
93,Heidi,85,Female,1982
94,Dane,81,Male,1982
94,Peta,85,Female,1982
95,Lachlan,81,Male,1982
95,Clare,84,Female,1982
96,Tristan,81,Male,1982
96,Kristie,83,Female,1982
97,Russell,80,Male,1982
97,Anita,82,Female,1982
98,Trevor,80,Male,1982
98,Joanna,82,Female,1982
99,Alan,77,Male,1982
99,Christina,81,Female,1982
100,Raymond,77,Male,1982
100,Suzanne,81,Female,1982
1,Michael,1396,Male,1981
1,Rebecca,1068,Female,1981
2,Daniel,1395,Male,1981
2,Sarah,879,Female,1981
3,David,1220,Male,1981
3,Amanda,789,Female,1981
4,Matthew,1218,Male,1981
4,Melissa,727,Female,1981
5,Andrew,1135,Male,1981
5,Nicole,625,Female,1981
6,Benjamin,1082,Male,1981
6,Michelle,590,Female,1981
7,Luke,1032,Male,1981
7,Lisa,580,Female,1981
8,Christopher,1005,Male,1981
8,Kristy,524,Female,1981
9,Adam,1001,Male,1981
9,Amy,480,Female,1981
10,Nathan,855,Male,1981
10,Belinda,468,Female,1981
11,Peter,780,Male,1981
11,Kylie,464,Female,1981
12,Mark,779,Male,1981
12,Emma,463,Female,1981
13,James,769,Male,1981
13,Kelly,445,Female,1981
14,Timothy,652,Male,1981
14,Kate,435,Female,1981
15,Paul,626,Male,1981
15,Natalie,411,Female,1981
16,Robert,620,Male,1981
16,Lauren,399,Female,1981
17,Scott,611,Male,1981
17,Elizabeth,356,Female,1981
18,Jason,590,Male,1981
18,Erin,348,Female,1981
19,John,564,Male,1981
19,Jennifer,335,Female,1981
20,Nicholas,502,Male,1981
20,Renee,332,Female,1981
21,Steven,493,Male,1981
21,Jessica,330,Female,1981
22,Anthony,468,Male,1981
22,Melanie,282,Female,1981
23,Joshua,440,Male,1981
23,Katrina,281,Female,1981
24,Aaron,415,Male,1981
24,Danielle,276,Female,1981
25,Stephen,391,Male,1981
25,Alison,275,Female,1981
26,Ryan,384,Male,1981
26,Brooke,274,Female,1981
27,Bradley,382,Male,1981
27,Rachel,265,Female,1981
28,Shane,368,Male,1981
28,Samantha,262,Female,1981
29,Craig,344,Male,1981
29,Angela,261,Female,1981
30,Simon,341,Male,1981
30,Megan,249,Female,1981
31,Justin,324,Male,1981
31,Catherine,247,Female,1981
32,Mathew,301,Male,1981
32,Karen,246,Female,1981
33,Brett,258,Male,1981
33,Katherine,241,Female,1981
34,Joel,236,Male,1981
34,Katie,241,Female,1981
35,Richard,232,Male,1981
35,Laura,221,Female,1981
36,Troy,228,Male,1981
36,Anna,215,Female,1981
37,Gregory,227,Male,1981
37,Tanya,207,Female,1981
38,Shaun,221,Male,1981
38,Kathryn,205,Female,1981
39,Dean,220,Male,1981
39,Louise,198,Female,1981
40,Brendan,200,Male,1981
40,Natasha,198,Female,1981
41,Ben,198,Male,1981
41,Jodie,188,Female,1981
42,Alexander,196,Male,1981
42,Kim,187,Female,1981
43,Jonathan,196,Male,1981
43,Joanne,185,Female,1981
44,William,196,Male,1981
44,Fiona,178,Female,1981
45,Damien,189,Male,1981
45,Vanessa,176,Female,1981
46,Joseph,188,Male,1981
46,Sally,175,Female,1981
47,Samuel,184,Male,1981
47,Emily,172,Female,1981
48,Grant,183,Male,1981
48,Leanne,172,Female,1981
49,Ian,183,Male,1981
49,Christine,168,Female,1981
50,Adrian,181,Male,1981
50,Jacqueline,167,Female,1981
51,Jamie,178,Male,1981
51,Hayley,159,Female,1981
52,Phillip,176,Male,1981
52,Alicia,157,Female,1981
53,Thomas,175,Male,1981
53,Linda,156,Female,1981
54,Sean,174,Male,1981
54,Stacey,154,Female,1981
55,Trent,170,Male,1981
55,Cassandra,153,Female,1981
56,Jeremy,165,Male,1981
56,Leah,147,Female,1981
57,Patrick,165,Male,1981
57,Tracey,147,Female,1981
58,Darren,164,Male,1981
58,Naomi,143,Female,1981
59,Mitchell,163,Male,1981
59,Carly,139,Female,1981
60,Cameron,154,Male,1981
60,Amber,138,Female,1981
61,Gavin,147,Male,1981
61,Jade,138,Female,1981
62,Wayne,147,Male,1981
62,Julie,138,Female,1981
63,George,138,Male,1981
63,Rachael,135,Female,1981
64,Lee,137,Male,1981
64,Melinda,134,Female,1981
65,Todd,134,Male,1981
65,Claire,126,Female,1981
66,Glen,130,Male,1981
66,Bianca,117,Female,1981
67,Ashley,129,Male,1981
67,Shannon,116,Female,1981
68,Martin,129,Male,1981
68,Alana,115,Female,1981
69,Stuart,129,Male,1981
69,Alexandra,115,Female,1981
70,Rodney,124,Male,1981
70,Kristen,115,Female,1981
71,Jay,119,Male,1981
71,Sara,115,Female,1981
72,Dane,114,Male,1981
72,Jane,113,Female,1981
73,Glenn,114,Male,1981
73,Maria,108,Female,1981
74,Shannon,111,Male,1981
74,Kellie,107,Female,1981
75,Brian,106,Male,1981
75,Susan,104,Female,1981
76,Chad,106,Male,1981
76,Kristie,102,Female,1981
77,Tony,104,Male,1981
77,Diana,101,Female,1981
78,Lucas,102,Male,1981
78,Heidi,101,Female,1981
79,Jeffrey,99,Male,1981
79,Tammy,98,Female,1981
80,Philip,95,Male,1981
80,Donna,97,Female,1981
81,Geoffrey,94,Male,1981
81,Clare,96,Female,1981
82,Brent,93,Male,1981
82,Candice,95,Female,1981
83,Dale,93,Male,1981
83,Tamara,95,Female,1981
84,Kevin,93,Male,1981
84,Caroline,94,Female,1981
85,Clinton,90,Male,1981
85,Anita,92,Female,1981
86,Clint,89,Male,1981
86,Sharon,92,Female,1981
87,Colin,89,Male,1981
87,Simone,92,Female,1981
88,Russell,85,Male,1981
88,Olivia,90,Female,1981
89,Jonathon,84,Male,1981
89,Stephanie,89,Female,1981
90,Neil,84,Male,1981
90,Zoe,89,Female,1981
91,Micheal,81,Male,1981
91,Sandra,88,Female,1981
92,Raymond,81,Male,1981
92,Helen,87,Female,1981
93,Alan,80,Male,1981
93,Skye,87,Female,1981
94,Douglas,80,Male,1981
94,Kathleen,85,Female,1981
95,Edward,79,Male,1981
95,Tania,83,Female,1981
96,Leigh,77,Male,1981
96,Victoria,83,Female,1981
97,Damian,76,Male,1981
97,Julia,81,Female,1981
98,Marc,76,Male,1981
98,Kirsty,79,Female,1981
99,Trevor,75,Male,1981
99,Tracy,79,Female,1981
100,Brad,74,Male,1981
100,Mary,77,Female,1981
1,Michael,1383,Male,1980
1,Rebecca,1002,Female,1980
2,Daniel,1282,Male,1980
2,Amanda,722,Female,1980
3,David,1189,Male,1980
3,Michelle,653,Female,1980
4,Andrew,1137,Male,1980
4,Sarah,647,Female,1980
5,Matthew,1137,Male,1980
5,Melissa,628,Female,1980
6,Benjamin,985,Male,1980
6,Nicole,627,Female,1980
7,Adam,957,Male,1980
7,Lisa,572,Female,1980
8,Christopher,918,Male,1980
8,Kristy,526,Female,1980
9,Luke,786,Male,1980
9,Kelly,510,Female,1980
10,Mark,779,Male,1980
10,Kylie,510,Female,1980
11,Peter,757,Male,1980
11,Amy,455,Female,1980
12,Nathan,751,Male,1980
12,Belinda,453,Female,1980
13,James,743,Male,1980
13,Emma,426,Female,1980
14,Timothy,697,Male,1980
14,Natalie,400,Female,1980
15,Paul,655,Male,1980
15,Kate,368,Female,1980
16,Jason,634,Male,1980
16,Renee,337,Female,1980
17,Scott,613,Male,1980
17,Jennifer,336,Female,1980
18,Robert,570,Male,1980
18,Elizabeth,332,Female,1980
19,Anthony,536,Male,1980
19,Alison,321,Female,1980
20,John,521,Male,1980
20,Danielle,321,Female,1980
21,Steven,460,Male,1980
21,Angela,317,Female,1980
22,Nicholas,451,Male,1980
22,Rachel,303,Female,1980
23,Aaron,423,Male,1980
23,Lauren,288,Female,1980
24,Craig,398,Male,1980
24,Melanie,263,Female,1980
25,Stephen,392,Male,1980
25,Samantha,252,Female,1980
26,Shane,382,Male,1980
26,Joanne,250,Female,1980
27,Bradley,377,Male,1980
27,Katherine,249,Female,1980
28,Justin,372,Male,1980
28,Vanessa,236,Female,1980
29,Joshua,350,Male,1980
29,Katrina,234,Female,1980
30,Simon,348,Male,1980
30,Catherine,232,Female,1980
31,Ryan,331,Male,1980
31,Karen,231,Female,1980
32,Brett,311,Male,1980
32,Brooke,226,Female,1980
33,Troy,263,Male,1980
33,Jessica,222,Female,1980
34,Mathew,258,Male,1980
34,Fiona,214,Female,1980
35,Gregory,252,Male,1980
35,Jodie,208,Female,1980
36,Joel,236,Male,1980
36,Anna,198,Female,1980
37,Dean,229,Male,1980
37,Megan,197,Female,1980
38,Phillip,206,Male,1980
38,Louise,195,Female,1980
39,Richard,202,Male,1980
39,Sally,190,Female,1980
40,Alexander,199,Male,1980
40,Tanya,189,Female,1980
41,Jonathan,197,Male,1980
41,Kathryn,188,Female,1980
42,Damien,195,Male,1980
42,Katie,188,Female,1980
43,Adrian,194,Male,1980
43,Erin,187,Female,1980
44,Jamie,194,Male,1980
44,Natasha,185,Female,1980
45,Thomas,194,Male,1980
45,Kim,184,Female,1980
46,Joseph,192,Male,1980
46,Stacey,181,Female,1980
47,Ben,182,Male,1980
47,Leanne,167,Female,1980
48,Trent,178,Male,1980
48,Naomi,165,Female,1980
49,Cameron,175,Male,1980
49,Julie,163,Female,1980
50,William,173,Male,1980
50,Rachael,150,Female,1980
51,Ian,170,Male,1980
51,Alexandra,148,Female,1980
52,Grant,161,Male,1980
52,Linda,146,Female,1980
53,Brendan,159,Male,1980
53,Tracey,146,Female,1980
54,Wayne,156,Male,1980
54,Alicia,138,Female,1980
55,Patrick,151,Male,1980
55,Amber,135,Female,1980
56,Lee,149,Male,1980
